,name,name_eng,problems,category,subcategory
106070,대박 삼겹김치찜&초대박 등갈비김치찜,Great Samgyeopsal Kimchi & Invitational Rice Dung Rib Kimchi Steamed,"('갈비', 'Galbi')",Food,Korean Food
106097,김밥빌리지,Kimbap Village,"('김밥', 'Gimbap')",Food,Korean Food
106118,병천진순대 본점,Byeongcheon Jinsundae Main Store,"('본점', 'Main Branch')",Food,Korean Food
106259,여수오동도조개구이,Yeosu Odongdo Clams,"('구이', 'Gui')",Food,Korean Food
106324,큰맘할매순대국 인천원당점,Geunmam Grandma Sundae Guk Incheon Wondang Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
106378,김밥천국 간석점,Kimbap Heavenly Ganseok Branch,"('김밥', 'Gimbap')",Food,Korean Food
106394,분식야식이네,It's a snack food,"('분식', 'Bunsik')",Food,Korean Food
106443,호남순대국,Honam Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
106509,가장맛있는족발 계산점,The most delicious pig's feet checkout,"('족발', 'Jokbal')",Food,Korean Food
107016,큰맘할매순대국 인천문학점,Geunmam Grandma Sundae Guk Incheon Munhak Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
107054,김밥천국교대2호점,Kimbap Heavenly Gyodae 2nd Branch,"('김밥', 'Gimbap')",Food,Korean Food
107202,대박삼겹김치찜&초대박등갈비김치찜 계양점,Daebak Samgyeopsal Kimchi Steamed & Invited Park Back Rib Kimchi Steamed Gyeyang Branch,"('갈비', 'Galbi')",Food,Korean Food
107219,삼삼구이,Samsam Roast,"('구이', 'Gui')",Food,Korean Food
107270,봄봄분식,spring spring snack,"('분식', 'Bunsik')",Food,Korean Food
107276,김밥사랑,Kimbap love,"('김밥', 'Gimbap')",Food,Korean Food
107347,큰맘할매순대국 인천숭의점,Geunmam Grandma Sundae Guk Incheon Soongui Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
107360,꼬꼬얼큰이닭발 본점,Big Chicken Feet Main Store,"('본점', 'Main Branch')",Food,Korean Food
107362,마포순대 본점,Mapo handmade sundae,"('본점', 'Main Branch')",Food,Korean Food
107382,용구네닭갈비,Longgune Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
107437,솔밭회조개구이,Grilled pine scallops,"('구이', 'Gui')",Food,Korean Food
107475,짹짹이분식,Tweet Snack,"('분식', 'Bunsik')",Food,Korean Food
107574,김준호의대단한갈비 주안신기점,Kim Jun-ho's great ribs Juan Shinki Branch,"('갈비', 'Galbi')",Food,Korean Food
107626,삼겹살구이전문점,Songlim Restaurant,"('구이', 'Gui')",Food,Korean Food
107839,김씨솜씨김밥,Kim's Skill Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
108004,웰빙엄마손꼬마김밥,Well-being mom's hand little kimbap,"('김밥', 'Gimbap')",Food,Korean Food
108300,다원횟집조개구이,Dawon Sashimi Restaurant Grilled Clams,"('구이', 'Gui')",Food,Korean Food
108345,큰맘할매순대국 갈산점,Keunmam Grandma Sundae Guk Galsan Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
108479,남도회조개구이,South Island Grilled Clam,"('구이', 'Gui')",Food,Korean Food
108512,도림맛갈비,Dorim Flavored Ribs,"('갈비', 'Galbi')",Food,Korean Food
108533,돈마루 본점,Donmaru Head Office,"('본점', 'Main Branch')",Food,Korean Food
108538,육심본점,Yukshim Headquarters,"('본점', 'Main Branch')",Food,Korean Food
108637,명가왕족발대박떡볶이,Myeongga royal family's foot tteokbokki,"('족발', 'Jokbal')",Food,Korean Food
108844,동화구내식당,Dongwha canteen,"('식당', 'Restaurant')",Food,Korean Food
108880,미소분식한식,Minced Korean food,"('분식', 'Bunsik')",Food,Korean Food
109161,시드니양갈비 인천송도점,Sydney Lamb Ribs Incheon Songdo Branch,"('갈비', 'Galbi')",Food,Korean Food
109336,육마니 본점,Yukmani Main Store,"('본점', 'Main Branch')",Food,Korean Food
109409,진수정갈비,Jinsujeong Rib,"('갈비', 'Galbi')",Food,Korean Food
109648,한식이랑분식이랑,Korean food and snack food,"('분식', 'Bunsik')",Food,Korean Food
109650,김밥송송,Kimbap Songsong,"('김밥', 'Gimbap')",Food,Korean Food
109670,화동왕족발,Hwadong royal pig's feet,"('족발', 'Jokbal')",Food,Korean Food
109676,제일숯불왕갈비,Jeil Charcoal-fired King Rib,"('갈비', 'Galbi')",Food,Korean Food
109728,김밥하우스선학점,Kimbap House Seoncredit,"('김밥', 'Gimbap')",Food,Korean Food
109776,청송숯불갈비,Cheongsong Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
110035,김밥나라옥련점,Kimbap Nara Okryeon Branch,"('김밥', 'Gimbap')",Food,Korean Food
110045,매운갈비찜&매콤명태조림,Steamed Spicy Rib & Spicy Myeongtae Stew,"('갈비', 'Galbi')",Food,Korean Food
110165,승승장구숯불화로구이,Charcoal grilled Seungseungjanggu,"('구이', 'Gui')",Food,Korean Food
110281,밀채바지락칼국수 본점,Wheat Chaejjirak Kalguksu Main Store,"('본점', 'Main Branch')",Food,Korean Food
110420,송도갈비 본점,Songdo Galbi Main Store,"('본점', 'Main Branch')",Food,Korean Food
110445,돈부리소머리순대국밥,Donburi Beef Head Sundae Soup Rice,"('순대국', 'Sundaeguk')",Food,Korean Food
110467,여러분식월미도점,Everyone's style Wolmi-do,"('분식', 'Bunsik')",Food,Korean Food
110505,용현숯불돼지갈비,Yonghyeon Charcoal Grilled Pork Ribs,"('갈비', 'Galbi')",Food,Korean Food
110550,김밥천국 왕길점,Kimbap Heaven Wanggil Branch,"('김밥', 'Gimbap')",Food,Korean Food
110665,석뫼골소금구이,Grilled Seokmeol Salt,"('구이', 'Gui')",Food,Korean Food
110693,김준호의대단한갈비 인천간석점,Kim Jun-ho's great ribs Incheon Ganseok Branch,"('갈비', 'Galbi')",Food,Korean Food
110743,장모족발 주안점,Jangmo Jok Ordering Point,"('족발', 'Jokbal')",Food,Korean Food
110967,원조부산활어회 월미도본점,Original Busan live fish sashimi Wolmido head office,"('본점', 'Main Branch')",Food,Korean Food
111022,연락골 고추장추어탕 본점,Contact Gol Gochujang Soup Main Store,"('본점', 'Main Branch')",Food,Korean Food
111042,가인순대국,Gain Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
111203,맑은족발,clear pig's feet,"('족발', 'Jokbal')",Food,Korean Food
111353,이학갈비,Lee Hak Ribs,"('갈비', 'Galbi')",Food,Korean Food
111423,전라도회조개구이,Jeolla-do Grilled Clams,"('구이', 'Gui')",Food,Korean Food
111432,목장구이,Pasture Roast,"('구이', 'Gui')",Food,Korean Food
111490,하하칼국수,Haha Cal Noodles,"('칼국수', 'Kalguksu')",Food,Korean Food
111640,코아분식,core meal,"('분식', 'Bunsik')",Food,Korean Food
111892,송도 숯불닭갈비,Songdo Charcoal Grilled Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
111917,삼산동족장삼산본점,Samsan Dong Jokjang Samsan Head Office,"('본점', 'Main Branch')",Food,Korean Food
111921,다모아김밥분식,Damoa Gimbap Snack,"('분식', 'Bunsik')",Food,Korean Food
111966,민고족발,Mingo's feet,"('족발', 'Jokbal')",Food,Korean Food
112090,송가네탐나는족발,Songgane Tamna Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
112161,금강구내식당,Geumgang canteen,"('식당', 'Restaurant')",Food,Korean Food
112275,대돈단결 본점,Daedon Unity Headquarters,"('본점', 'Main Branch')",Food,Korean Food
112343,두메칼국수만두,Dumecal Noodle Dumplings,"('칼국수', 'Kalguksu')",Food,Korean Food
112511,곱창마당 부평본점,Gopchang Madang Bupyeong Main Store,"('본점', 'Main Branch')",Food,Korean Food
112585,샛별분식,breakfast meal,"('분식', 'Bunsik')",Food,Korean Food
112650,춘천원조닭갈비,Chunwon Jo Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
112663,신포동닭갈비,Sinpodong Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
112680,삼화리등갈비,Samhwa-ri back ribs,"('갈비', 'Galbi')",Food,Korean Food
112684,금강민물장어숯불구이,Char-grilled Geumgang Freshwater Eel,"('구이', 'Gui')",Food,Korean Food
112763,오가족 갈산본점,Five Family Galsan Head Office,"('본점', 'Main Branch')",Food,Korean Food
112811,진영숯불돼지갈비,Jinyoung Charcoal Grilled Pork Ribs,"('갈비', 'Galbi')",Food,Korean Food
112847,연탄구이포차,Briquette Grilled Pocha,"('구이', 'Gui')",Food,Korean Food
112936,어리버리소머리국밥 본점,Sucker Beef Soup Rice Main Store,"('본점', 'Main Branch')",Food,Korean Food
112979,즉석김밥,Instant kimbap,"('김밥', 'Gimbap')",Food,Korean Food
113083,무봉리토종순대국 인천공항점,Mubong-ri Native Sundae Guk Incheon Airport Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
113227,마피아떡볶이 검단점,mapia Tteok-Bokki ,"('떡볶이', 'Tteokbokki')",Food,Korean Food
113314,자연쌈밥&미역국 심곡본점,Natural Ssambap & Seaweed Soup Simgok Main Store,"('본점', 'Main Branch')",Food,Korean Food
113332,장족발,long feet,"('족발', 'Jokbal')",Food,Korean Food
113389,학교앞분식,lunch in front of school,"('분식', 'Bunsik')",Food,Korean Food
113552,왕대박숯불조개왕새우구이,King Daebak Charcoal Grilled Clam King Shrimp,"('구이', 'Gui')",Food,Korean Food
113614,명가닭칼국수,Myeongga Chicken Noodle Soup,"('칼국수', 'Kalguksu')",Food,Korean Food
113633,서당골 토종 순대국 감자탕,Seodanggol Native Sundae Soup Gamjatang,"('순대국', 'Sundaeguk')",Food,Korean Food
113709,이포순대국,Ipo Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
113890,열정분식소 본사,Passion Restaurant Headquarters,"('분식', 'Bunsik')",Food,Korean Food
114255,장충한방족발,Jangchung Oriental Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
114343,대도숯불갈비,Daedo Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
114403,왕돌판구이한판,One plate of grilled king stone,"('구이', 'Gui')",Food,Korean Food
114461,할매순대국닭갈비,Halmae Sundae Guk Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
114751,산꼼장어아나고구이,Grilled eel and fish,"('구이', 'Gui')",Food,Korean Food
114880,신고래밥 분식,New gorae rice snack,"('분식', 'Bunsik')",Food,Korean Food
114895,아빠갈비,Daddy Ribs,"('갈비', 'Galbi')",Food,Korean Food
114904,만두와김밥이사랑할때,When dumplings and kimbap are in love,"('김밥', 'Gimbap')",Food,Korean Food
115026,미스등갈비 부평점,Miss Back Rib Bupyeong,"('갈비', 'Galbi')",Food,Korean Food
115199,엄마손꼬마김밥,Mom's hand little kimbap,"('김밥', 'Gimbap')",Food,Korean Food
115259,닭도리탕 원두막구이구이,Grilled Chicken Doritang Wondumak,"('구이', 'Gui')",Food,Korean Food
115285,강화 그곳에가면통나무닭갈비,"Ganghwa If you go there, log chicken ribs","('갈비', 'Galbi')",Food,Korean Food
115562,선농설농탕&갈비탕,Seonnong Sugar & Rib Soup,"('갈비', 'Galbi')",Food,Korean Food
116268,쪽실순대국,Jjoksil Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
116289,뚱이네전통마포갈비,Fatine traditional mapo ribs,"('갈비', 'Galbi')",Food,Korean Food
116297,장터순대국,Market Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
116365,화로공숯불구이,Brazier Charcoal-grilled,"('구이', 'Gui')",Food,Korean Food
116488,을왕리300도씨 해물갈비,Eulwang-ri 300 degrees seafood ribs,"('갈비', 'Galbi')",Food,Korean Food
116579,권오길손국수 본점,Kwon Ogil Son Noodles Main Store,"('본점', 'Main Branch')",Food,Korean Food
116586,큰맘할매순대국 동암역점,Keunmam Grandma Sundae Guk Dongam Station Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
116603,김밥레시피,Kimbap Recipe,"('김밥', 'Gimbap')",Food,Korean Food
116620,할매순대국양스족발,Grandma Sundae Gukyangsu Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
116934,민주네순대국,Democratic People's Republic of Korea,"('순대', 'Sundae')",Food,Korean Food
116967,착한꼬마김밥튀김,Good little kimbap fried rice,"('김밥', 'Gimbap')",Food,Korean Food
116968,훈희네김밥,Hunhee's Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
117180,은경이네김밥,Eunkyung's Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
117252,옥천왕족발,Okcheon royal pig's feet,"('족발', 'Jokbal')",Food,Korean Food
117315,미풍만두 심곡본점,Mipoong Dumpling Simgok Main Store,"('본점', 'Main Branch')",Food,Korean Food
117363,가족가네 본점,Family Gane Headquarters,"('본점', 'Main Branch')",Food,Korean Food
117709,김밥천국 가좌점,Kimbap Heavenly Gukjwa,"('김밥', 'Gimbap')",Food,Korean Food
117727,구이구이,Roasted,"('구이', 'Gui')",Food,Korean Food
117880,초지대교숯불장어구이,Choji Bridge Charcoal Grilled Eel,"('구이', 'Gui')",Food,Korean Food
117915,엄마김밥,mom kimbap,"('김밥', 'Gimbap')",Food,Korean Food
118174,원조춘천닭갈비,Wonwon Chuncheon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
118219,동춘사골순대국 동춘점,Dongchun beef bone soup noodle Dongchun branch,"('순대', 'Sundae')",Food,Korean Food
118528,먹고또먹고분식,eat and eat snack,"('분식', 'Bunsik')",Food,Korean Food
118618,돼야지 인천본점,Must-Have Incheon Head Office,"('본점', 'Main Branch')",Food,Korean Food
118731,신흥구이가서서갈비,Sinheung Grilled Go Seoseo Rib,"('구이', 'Gui')",Food,Korean Food
118750,화덕에통째로구운족발 만수동,Oven-roasted pork feet Mansu-dong,"('족발', 'Jokbal')",Food,Korean Food
119063,김밥브라더스,Kimbab Brothers,"('김밥', 'Gimbap')",Food,Korean Food
119179,닭이봉춘천닭갈비 강화1호점,Dak Ibong Chuncheon Chicken Ribs Ganghwa 1st Branch,"('갈비', 'Galbi')",Food,Korean Food
119194,고가뫼고쌈냉면 모래내본점,Goga Gogossam Cold Noodles Guwol Branch,"('본점', 'Main Branch')",Food,Korean Food
119241,강화쑥숯불갈비,Ganghwa Artemisia Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
119366,황금족발 선학점,Golden Pig's Feet Seon Credit,"('족발', 'Jokbal')",Food,Korean Food
119504,우림관화로구이 원당점,Woorim Gwanhwa-ro Grill Wondang Branch,"('구이', 'Gui')",Food,Korean Food
119534,화미소금구이구월동본점,Hwami Salt Grill Guwol-dong Main Branch,"('구이', 'Gui')",Food,Korean Food
119619,김밥집 도화점,Kimbap Restaurant Dohwa Branch,"('김밥', 'Gimbap')",Food,Korean Food
119674,이모네조개구이,Grilled Imone Clam,"('구이', 'Gui')",Food,Korean Food
119768,엄마손김밥전문점,Mom's hand kimbap restaurant,"('김밥', 'Gimbap')",Food,Korean Food
119930,마의산돼지생갈비,Maui wild pork ribs,"('갈비', 'Galbi')",Food,Korean Food
119955,현이분식,current dichotomous,"('분식', 'Bunsik')",Food,Korean Food
119973,무궁화분식,Mugung flower meal,"('분식', 'Bunsik')",Food,Korean Food
120044,프라임소숯불구이,Prime Beef Charcoal Grill,"('구이', 'Gui')",Food,Korean Food
120077,진수네분식,true quadratic formula,"('분식', 'Bunsik')",Food,Korean Food
120206,김밥스케치,Kimbap Sketch,"('김밥', 'Gimbap')",Food,Korean Food
120237,은정분식,Eunjeong's Meal,"('분식', 'Bunsik')",Food,Korean Food
120262,태백돼지갈비삼겹살,Taebaek Pork Ribs Pork Belly,"('갈비', 'Galbi')",Food,Korean Food
120379,태백국물닭갈비,Taebaek Soup Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
120402,장충동아지매왕족발,Jangchung Dong-Amae King's Feet,"('족발', 'Jokbal')",Food,Korean Food
120509,분식타임,snack time,"('분식', 'Bunsik')",Food,Korean Food
120556,도시락김밥 본점,Lunchbox Gimbap Main Store,"('본점', 'Main Branch')",Food,Korean Food
120601,우렁두렁인천점,Wooreongdureongcheon Branch,"('인천', 'Incheon')",Food,Korean Food
120782,오마니 무쇠가마순대국,Omani Cast iron kiln sundae soup,"('순대국', 'Sundaeguk')",Food,Korean Food
120814,한국식당 본점,Korean restaurant head office,"('본점', 'Main Branch')",Food,Korean Food
120894,맛있는2인족발 하륜일만족발 간석주안점,From Haryun Il Saengguk to  Ganseok Juan,"('족발', 'Jokbal')",Food,Korean Food
120983,병천진순대국,Byeongcheonjin Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
121024,착한분식,good snack,"('분식', 'Bunsik')",Food,Korean Food
121210,송도갈매기 본점,Songdo Seagull Main Store,"('본점', 'Main Branch')",Food,Korean Food
121223,옛날그집 인천본점,The old house Incheon Main Store,"('본점', 'Main Branch')",Food,Korean Food
121289,시골밴댕이회무침구이,Country Bandaenggi Hoe-free Bedding,"('구이', 'Gui')",Food,Korean Food
121301,미소분식,microscopic meal,"('분식', 'Bunsik')",Food,Korean Food
121303,춘천숯불닭갈비 본점,Chuncheon Charcoal Grilled Dakgalbi Main Store,"('본점', 'Main Branch')",Food,Korean Food
121421,착한곱창,good giblets,"('곱창', 'Gopchang')",Food,Korean Food
121442,두리하나 춘천닭갈비,Durihana Chuncheon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
121616,성원닭갈비 효성본점,Seongwon Chicken Ribs,"('본점', 'Main Branch')",Food,Korean Food
121628,부평직화구이쌈밥,Bupyeong Woven Grilled Ssambap,"('구이', 'Gui')",Food,Korean Food
121923,만미가셀프장어구이,Manmiga Self-Grilled Eel,"('구이', 'Gui')",Food,Korean Food
122010,토고리 옛날막창 소갈비살 당하점,Togori Old Makchang Beef Ribs Dangha Branch,"('갈비', 'Galbi')",Food,Korean Food
122065,볼빨간 찜닭킹 본점,Bolred Steamed Chicken King Main Store,"('본점', 'Main Branch')",Food,Korean Food
122109,아꼼숯불구이논현점,Acom Charcoal Grilled Nonhyeon Branch,"('구이', 'Gui')",Food,Korean Food
122157,소문난순대국 송도점,Famous Sundae Guk Songdo Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
122330,큰맘할매순대국 인천청라점,Geunmam Grandma Sundae Guk Incheon Cheongna Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
122500,김밥전문공간얌얌,Kimbap Specialty Space Yum Yum,"('김밥', 'Gimbap')",Food,Korean Food
122722,논닭숯불닭갈비 심곡점,Nondak Charcoal Grilled Chicken Ribs Simgok,"('갈비', 'Galbi')",Food,Korean Food
122788,보자기장충동왕족발보쌈,Bojagi Jangchungdong King's Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
122936,찬우물숯불갈비,Chanwoomul Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
123145,꾸러기분식,snack food,"('분식', 'Bunsik')",Food,Korean Food
123159,화로터구이전골,Roasted Hot Pot,"('구이', 'Gui')",Food,Korean Food
123201,할머니순대국,Grandma Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
123222,수정분식,correction formula,"('분식', 'Bunsik')",Food,Korean Food
123329,본가왕족발보쌈,Bonga Royal Family Bals Bossam,"('족발', 'Jokbal')",Food,Korean Food
123339,진짜 맛있는 족발,Really tasty pork feet,"('족발', 'Jokbal')",Food,Korean Food
123435,동해회조개구이,East Sea Grilled Clam,"('구이', 'Gui')",Food,Korean Food
123453,공룡빙떡 간석본점,Dinosaur Bingddeok Ganseok Main Store,"('본점', 'Main Branch')",Food,Korean Food
123493,마포왕소금구이신기촌점,Mapo Wang Salt Grill Shingichon Branch,"('구이', 'Gui')",Food,Korean Food
123694,전라도장어구이,Jeolla-do Grilled Eel,"('구이', 'Gui')",Food,Korean Food
123712,궁전숯불갈비,Palace Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
123759,김가네해장국순대국 간석본점,Kim Gane Haejangguk Sundae Guk Ganseok Main Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
123789,엄마손분식,mother's hand meal,"('분식', 'Bunsik')",Food,Korean Food
123937,충청도회조개구이,Chungcheong-do Grilled Clams,"('구이', 'Gui')",Food,Korean Food
123961,서문족발,Seomun Jok's Feet,"('족발', 'Jokbal')",Food,Korean Food
124030,이색분식,dichotomy,"('분식', 'Bunsik')",Food,Korean Food
124032,지연네숯불조개구이,Jiyeon's Charcoal Grilled Clams,"('구이', 'Gui')",Food,Korean Food
124217,정성돼지왕갈비,Jeongseong Pork King Ribs,"('갈비', 'Galbi')",Food,Korean Food
124433,김밥천국 계산역점,Kimbap Heaven Gyesan Station Branch,"('김밥', 'Gimbap')",Food,Korean Food
124535,토담구이,clay pot roast,"('구이', 'Gui')",Food,Korean Food
124556,원조숯불갈비,Original Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
124684,김밥천국 송림동점,Kimbap Heaven Songrim-dong,"('김밥', 'Gimbap')",Food,Korean Food
124847,오리와새우구이,Duck and Shrimp,"('구이', 'Gui')",Food,Korean Food
124893,수진이네분식,Sujin's four meals,"('분식', 'Bunsik')",Food,Korean Food
124905,꼬마김밥,little kimbap,"('김밥', 'Gimbap')",Food,Korean Food
124918,학익골황소곱창구이,Hakikgol Beef Gopchang,"('구이', 'Gui')",Food,Korean Food
124935,영의정숯불갈비,Yeonguijeong Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
125071,족발부대,pig's feet,"('족발', 'Jokbal')",Food,Korean Food
125091,사곶냉면 본점,Sagot Naengmyeon Main Store,"('본점', 'Main Branch')",Food,Korean Food
125245,사골순대국,Beef bone soup,"('순대', 'Sundae')",Food,Korean Food
125844,전라도목포회조개구이,Jeolla-do Mokpo Grilled Clam,"('구이', 'Gui')",Food,Korean Food
126003,까치놀 횟집 조개구이,Magpie Nol Sashimi Restaurant Grilled Clams,"('구이', 'Gui')",Food,Korean Food
126163,장충동왕족발보쌈원조50년,Jangchung-dong Royal Family Foot Bossam 50 Years of Origination,"('족발', 'Jokbal')",Food,Korean Food
126258,김밥천국가정점,Kimbap Heavenly Gukjeong,"('김밥', 'Gimbap')",Food,Korean Food
126316,먹골소곱창구이,Grilled Beef Gopchang,"('구이', 'Gui')",Food,Korean Food
126437,정이가네왕족발,Jeongi Gane King's Feet,"('족발', 'Jokbal')",Food,Korean Food
126498,손큰할매순대국 동암점,Sonkeun Grandma Sundae Guk Dongam Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
126583,미각순대국불쭈꾸미,Spicy Sundae Soup Squid,"('순대국', 'Sundaeguk')",Food,Korean Food
126627,청라쭈꾸미마을 본점,Cheongna Jjukkumi Village Main Store,"('본점', 'Main Branch')",Food,Korean Food
126664,패밀리고깃집 본점,Family Meat Restaurant Main Store,"('본점', 'Main Branch')",Food,Korean Food
126668,무봉리토종순대국 삼산점,Mubong-ri local sundae soup Samsan branch,"('순대국', 'Sundaeguk')",Food,Korean Food
126674,부흥숯불갈비,Buheung Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
126939,강화사골순대국,Ganghwa Beef Bone Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
126974,새마을연탄구이,Saemaeul Briquette Grill,"('구이', 'Gui')",Food,Korean Food
127051,제주돼지연탄구이,Jeju Pork Briquettes,"('구이', 'Gui')",Food,Korean Food
127064,김밥국가대표 간석점,Kimbap National Team Ganseok Branch,"('김밥', 'Gimbap')",Food,Korean Food
127090,일행떡볶이&닭강정 청라직영본점,The party's Tteokbokki & Dakgangjeong Cheongna Headquarters,"('본점', 'Main Branch')",Food,Korean Food
127328,사탄곱창,satan giblets,"('곱창', 'Gopchang')",Food,Korean Food
127347,이가네찹쌀순대 구월본점,Igane Glutinous Rice Sundae Guwol Main Store,"('본점', 'Main Branch')",Food,Korean Food
127360,할머니생선구이,Grandma's Grilled Fish,"('구이', 'Gui')",Food,Korean Food
127714,똑순이네왕족발,Straight out royal pig's feet,"('족발', 'Jokbal')",Food,Korean Food
127847,대흥풍산숯불장어구이,Daeheung Pungsan Charcoal Grilled Eel,"('구이', 'Gui')",Food,Korean Food
127941,서당골토종순대국,Seodanggol Native Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
128028,뿅달네참숯불닭갈비,Pyongdalne Charcoal Grilled Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
128059,분식이랑커피랑,Snacks and coffee,"('분식', 'Bunsik')",Food,Korean Food
128153,홍두깨손칼국수,Red bean sesame noodles,"('칼국수', 'Kalguksu')",Food,Korean Food
128291,무지개분식,rainbow snack,"('분식', 'Bunsik')",Food,Korean Food
128324,황제갈비살 동암점,King's Ribs Dongam Branch,"('갈비', 'Galbi')",Food,Korean Food
128440,할매순대국 구월동점,Grandmae Sundae Guk Guwol-dong,"('순대국', 'Sundaeguk')",Food,Korean Food
128568,김밥천국,Kimbap Heaven,"('김밥', 'Gimbap')",Food,Korean Food
128643,큰맘할매순대국 주안북부역점,Keunmam Grandma Sundae Guk Juan Bukbu Station Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
128685,엄마분식,mother's meal,"('분식', 'Bunsik')",Food,Korean Food
128817,통통김밥,plump kimbap,"('김밥', 'Gimbap')",Food,Korean Food
128883,사과나무숯불갈비,Apple Wood Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
128890,참새한식&분식,Sparrow Korean Food & Snacks,"('분식', 'Bunsik')",Food,Korean Food
129081,동암막창숯불갈비,Dongam Makchang Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
129102,소시민 한우갈비살,Korean beef ribs,"('갈비', 'Galbi')",Food,Korean Food
129139,황금곱창 본점,Golden Gopchang Main Store,"('본점', 'Main Branch')",Food,Korean Food
129167,신포화로구이,Grilled in Sinpohwa Furnace,"('구이', 'Gui')",Food,Korean Food
129577,늘봄분식,always spring snack,"('분식', 'Bunsik')",Food,Korean Food
129591,선우분식,sunwoo meal,"('분식', 'Bunsik')",Food,Korean Food
129618,불쭈꾸야 본점,Buljjukuya Main Store,"('본점', 'Main Branch')",Food,Korean Food
129802,대공원콩비지&파전&동동주 본점,Grand Park Kongbiji & Pajeon & Dongdongju Main Store,"('본점', 'Main Branch')",Food,Korean Food
129848,조박사갈비명가,Chodaksa Rib Myungga,"('갈비', 'Galbi')",Food,Korean Food
129902,송현순대,Song Hyun-soon,"('순대', 'Sundae')",Food,Korean Food
129914,정공사구내식당,Jeonggong canteen,"('식당', 'Restaurant')",Food,Korean Food
130086,시골추어탕 본점,Countryside Chueotang Main Store,"('본점', 'Main Branch')",Food,Korean Food
130231,동해동태탕동태찜 본점,Donghae Dongtaetang Dongdaejjim Main Store,"('본점', 'Main Branch')",Food,Korean Food
130233,김밥이야기,Kimbap Story,"('김밥', 'Gimbap')",Food,Korean Food
130264,바람찬분식,windy snack,"('분식', 'Bunsik')",Food,Korean Food
130386,김밥천국 당하점,Kimbap Heaven Dangha Branch,"('김밥', 'Gimbap')",Food,Korean Food
130398,순이분식,pure dualism,"('분식', 'Bunsik')",Food,Korean Food
130456,족발신선생 부평점,Fresh pork feet Bupyeong,"('족발', 'Jokbal')",Food,Korean Food
130477,까망족발 가좌점,Black Pork Feet Gajwa,"('족발', 'Jokbal')",Food,Korean Food
130600,황칠본가족발 주안점,The main point from the Hwangchilbon family,"('족발', 'Jokbal')",Food,Korean Food
130713,진참숯갈비,Jincham Charcoal Ribs,"('갈비', 'Galbi')",Food,Korean Food
130751,궁왕족발,royal pig's feet,"('족발', 'Jokbal')",Food,Korean Food
130849,봄이네순대국,It's Spring Soondaeguk,"('순대', 'Sundae')",Food,Korean Food
131104,평양순대국,Pyongyang Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
