,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
108519,108520,3126625,거성장로교회,대한예수교장로회거성교회,Geoseongno Church,Professional and Other Places,Church,126.6792134888809,37.49678659845911,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가석로156번길,40,186,2020-01-14 23:41:22,"종교,문화||종교||개신교||교회",False
108689,108690,1253576,사곶교회,,Sagot Church,Professional and Other Places,Church,124.71553849996953,37.954076799999285,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,진촌리,사곶로,180-5,1303-1,2011-12-18 0:00:00,"종교,문화||종교||개신교||교회",False
109132,109133,3259595,예함교회,,Yeham Church,Professional and Other Places,Church,126.71985406059788,37.45229210325299,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월남로,271,1271-24,2019-11-14 23:24:16,"종교,문화||종교||개신교||교회",False
109200,109201,3132081,서로사랑하는교회,,Church that loves each other,Professional and Other Places,Church,126.72749894782392,37.51812182986008,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,평천로,333,73-1,2019-11-14 23:29:26,"종교,문화||종교||개신교||교회",False
109351,109352,27551860,송도좋은교회,,Songdo Good Church,Professional and Other Places,Church,126.63671836872147,37.39762656272535,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,센트럴로,232,23-3,2022-09-06 15:18:26,"종교,문화||종교||개신교||교회",False
109767,109768,2153998,초대교회,,early church,Professional and Other Places,Church,126.66222195644488,37.456107224240775,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,수봉로130번길,57-21,56-2,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
111189,111190,4784462,천막비전교회,,Tent Vision Church,Professional and Other Places,Church,126.67044518259289,37.441137441725274,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,학익소로,74,128-18,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
111268,111269,1260817,성동교회,,Seongdong Church,Professional and Other Places,Church,126.7180499999999,37.48455959999977,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,880,756-88,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
111922,111923,691069,인천예수중심교회,예수중심교회,Incheon Jesus Centered Church,Professional and Other Places,Church,126.68447992817892,37.47951445830249,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,백범로,652,472,2020-01-14 23:37:20,"종교,문화||종교||개신교||교회",False
112146,112147,485162,서도교회,,Seodo Church,Professional and Other Places,Church,126.23734889999952,37.651881199999856,대한민국,KOR,KOR,인천광역시,강화군,,서도면,주문도리,대빈창길,22,863-1,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
112346,112347,626632,인천송도교회,,Incheon Songdo Church,Professional and Other Places,Church,126.6550676658539,37.415652815921554,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,솔밭로,43-8,820-14,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
112759,112760,706922,화목교회,대한예수교장로회화목교회,Hwamok Church,Professional and Other Places,Church,126.6750627904819,37.49585947562108,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가정로126번길,29-1,142-48,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
112772,112773,203543,인천남교회,대한예수교장로회인천남교회,Incheon Nam Church,Professional and Other Places,Church,126.67787250772191,37.45658831629028,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,남주길147번길,62,500-4,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
114248,114249,2151769,인천세일교회,,Incheon Sale Church,Professional and Other Places,Church,126.70425901825588,37.46547520740639,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,예술로360번길,29,253-11,2019-11-14 0:00:00,"종교,문화||종교||개신교||교회",False
114447,114448,3139222,주사랑감리교회,기독교대한감리회주사랑교회,Jusarang Methodist Church,Professional and Other Places,Church,126.73169609049292,37.46119472628518,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,백범로180번길,77-1,1117-4,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
115176,115177,4341622,인천교회,,Incheon Church,Professional and Other Places,Church,126.54187640752876,37.49439310328695,대한민국,KOR,KOR,인천광역시,중구,,운남동,,운중로71번길,20,526-4,2020-01-14 23:23:42,"종교,문화||종교||개신교||교회",False
115329,115330,27101491,은혜와평강교회,대한예수교장로회은혜와평강교회,Grace and Peace Church,Professional and Other Places,Church,126.72617913353092,37.50472235968251,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,신트리로46번길,21,904-19,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
115560,115561,1271190,충만교회,,full church,Professional and Other Places,Church,126.69874513547688,37.5030332656974,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로269번길,74,180-127,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
116081,116082,4336255,온세상행복한교회,대한예수교장로회온세상행복한교회,Happy World Church,Professional and Other Places,Church,126.68452249217091,37.486931079958495,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,고래울로24번길,6-1,340-6,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
116205,116206,20477857,기쁨샘교회,,Joy Sam Church,Professional and Other Places,Church,126.65126571999087,37.398996820793336,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,컨벤시아대로42번길,12,15-11,2022-05-18 1:20:23,"종교,문화||종교||개신교||교회",False
116316,116317,996954,성화장로교회,대한예수교장로회성화교회,Seonghwa Presbyterian Church,Professional and Other Places,Church,126.66959719999988,37.403929099999765,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,먼우금로63번길,13,942,2018-11-27 19:32:04,"종교,문화||종교||개신교||교회",False
116384,116385,20763285,인천동부교회,,Incheon Eastern Church,Professional and Other Places,Church,126.66670945043388,37.46786177314527,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,석정로,284,221-3,2022-05-18 1:22:38,"종교,문화||종교||개신교||교회",False
117340,117341,412558,연수대은교회,기독교대한감리회연수대은교회,Yeonsudaeeun Church,Professional and Other Places,Church,126.67205440123448,37.41776280718645,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,함박뫼로4번길,15,477-5,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
117451,117452,3259533,구원의기쁨교회,,Joy of Salvation Church,Professional and Other Places,Church,126.73929267900994,37.443592376537765,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승남로,63,1030-6,2019-11-14 23:06:51,"종교,문화||종교||개신교||교회",False
117558,117559,2152765,계성교회,기독교대한감리회계성교회,Gyeseong Church,Professional and Other Places,Church,126.73237486198391,37.543602642276014,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,안산로,34,917-1,2019-11-14 23:22:22,"종교,문화||종교||개신교||교회",False
117598,117599,439511,하나로장로교회,대한예수교장로회하나로교회,Hanaro  Presbyterian Church,Professional and Other Places,Church,126.6623185999999,37.42616539999976,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,비류대로244번길,19,559-1,2018-11-27 19:32:03,"종교,문화||종교||개신교||교회",False
117674,117675,1264900,행복한교회,,happy church,Professional and Other Places,Church,126.7082614552669,37.47351948113618,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,동암산로33번길,20,584-2,2019-12-09 10:50:24,"종교,문화||종교||개신교||교회",False
118424,118425,20476227,주님의품교회,,Church of the Lord,Professional and Other Places,Church,126.69444074141096,37.47357806440351,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,백범로540번길,40,353,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
118806,118807,27236712,대영교회,,Daeyoung Church,Professional and Other Places,Church,126.62768167787225,37.53921185745062,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라한내로161번길,3-9,57-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
118808,118809,2606646,기하성송도순복음교회,기독교대한하나님의성회송도순복음교회,Gihaseong Songdo Full Gospel Church,Professional and Other Places,Church,126.65687506835488,37.42627539648985,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,한나루로,190,336-1,2020-01-14 23:36:49,"종교,문화||종교||개신교||교회",False
119274,119275,3139953,서광꿈의교회,대한예수교장로회서광꿈의교회,Seogwang Dream Church,Professional and Other Places,Church,126.68058574018887,37.550358962898606,대한민국,KOR,KOR,인천광역시,서구,,연희동,,심곡로,193-14,696-12,2020-01-14 23:43:14,"종교,문화||종교||개신교||교회",False
119467,119468,27126380,대한예수교장로회 더사랑교회,대한장로회 더사랑장로교회,Presbyterian Church of Korea The Sarang Church,Professional and Other Places,Church,126.71060176075488,37.45244119096616,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,독점로,29,1200-3,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
119678,119679,20437152,문학감리교회,,Literature Methodist Church,Professional and Other Places,Church,126.6792277303079,37.43608027757487,대한민국,KOR,KOR,인천광역시,미추홀구,,문학동,,,,152-3,2022-08-04 10:04:43,"종교,문화||종교||개신교||교회",False
119703,119704,3751189,광염감리교회,광염교회,Gwangyeom Methodist Church,Professional and Other Places,Church,126.71178503364088,37.44886449234379,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로676번길,10,276-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
119713,119714,20199371,인천교회,,Incheon Church,Professional and Other Places,Church,126.69725830862497,37.45208163301169,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,문화로145번길,45,1107,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
119737,119738,27184022,세나무교회,,three tree church,Professional and Other Places,Church,126.72306589999997,37.401680899999775,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로123번길,17,632-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
120090,120091,2152360,넙성교회,대한성공회넙성교회,Neopseong Church,Professional and Other Places,Church,126.51246119999988,37.66985599999988,대한민국,KOR,KOR,인천광역시,강화군,,불은면,넙성리,불은남로224번길,21-16,23-2,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
120524,120525,5374030,모이는교회,,gathering church,Professional and Other Places,Church,126.67833224112188,37.5147524514996,대한민국,KOR,KOR,인천광역시,서구,,가정동,,서달로179번길,6,564-2,2020-01-14 0:00:00,"종교,문화||종교||개신교||교회",False
120655,120656,182312,흥왕교회,,Heungwang Church,Professional and Other Places,Church,126.4244364999998,37.60530819999983,대한민국,KOR,KOR,인천광역시,강화군,,화도면,흥왕리,해안남로1844번길,8-1,360-4,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
120976,120977,1253032,논현열린문교회,열린문교회,Nonhyeon open door church,Professional and Other Places,Church,126.72474903267695,37.40222320596717,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로595번길,17,617-1,2019-11-14 23:11:36,"종교,문화||종교||개신교||교회",False
120982,120983,4339004,별빛교회,대한예수교장로회별빛교회,Starlight Church,Professional and Other Places,Church,126.6323547097988,37.473395563323855,대한민국,KOR,KOR,인천광역시,중구,,용동,,큰우물로20번길,15,58,2020-01-14 23:40:02,"종교,문화||종교||개신교||교회",False
121082,121083,2152680,철산교회기독원,,Cheolsan Church Christian Center,Professional and Other Places,Church,126.4351813003726,37.82274479973143,대한민국,KOR,KOR,인천광역시,강화군,,양사면,철산리,전망대로,785-9,88-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
121328,121329,3119195,드림교회,대한예수교장로회드림교회,Dream Church,Professional and Other Places,Church,126.73538259502396,37.445664186391966,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승로,24,1079-3,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
121513,121514,5698019,숭의장로교회,대한예수교장로회숭의교회,Sungui Presbyterian Church,Professional and Other Places,Church,126.63868370004388,37.45962300136547,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,능해길,11,686-34,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
121728,121729,1251823,향기로운교회,,Fragrant Church,Professional and Other Places,Church,126.67421099999994,37.41586399999978,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청능대로,71,502-1,2018-08-16 9:30:30,"종교,문화||종교||개신교||교회",False
122328,122329,27182994,이마음교회 대한예수교 장로회,,Imam Church Korean Presbyterian Church,Professional and Other Places,Church,126.71296649999988,37.50469249999978,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,원길로11번길,27-3,409-48,2022-08-24 14:41:06,"종교,문화||종교||개신교||교회",False
122332,122333,855958,석포감리교회,기독교대한감리회석포교회,Seokpo Methodist Church,Professional and Other Places,Church,126.36401110033744,37.684178199792925,대한민국,KOR,KOR,인천광역시,강화군,,삼산면,석포리,삼산남로,114-6,311-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
122590,122591,3121054,함께걷는교회,대한예수교장로회함께걷는교회,church walking together,Professional and Other Places,Church,126.73039352201693,37.45527939317607,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월로,355,885-15,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
122659,122660,1850367,두무진교회,,Dumujin Church,Professional and Other Places,Church,124.61883957935592,37.974080827069024,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,연화리,두무진로,551-1,산260-1,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
122833,122834,149005,선학감리교회,기독교대한감리회선학교회,Seonhak Methodist Church,Professional and Other Places,Church,126.69622241005288,37.429079519560666,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,넘말로47번길,15,393-2,2020-01-14 23:37:46,"종교,문화||종교||개신교||교회",False
123094,123095,4341659,영광교회,,Yeonggwang Church,Professional and Other Places,Church,126.64792549999994,37.42672269999978,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,한진로,49,639-1,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
123203,123204,733319,만석감리교회,기독교대한감리회만석교회,Manseok Methodist Church,Professional and Other Places,Church,126.62604122387783,37.4850949111114,대한민국,KOR,KOR,인천광역시,동구,,만석동,,화도진로156번길,15,9-63,2020-01-14 23:38:08,"종교,문화||종교||개신교||교회",False
123294,123295,20199722,온누리 인천캠퍼스,,Onnuri Incheon Campus,Professional and Other Places,Church,126.6610302941489,37.370849744337946,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도교육로,75,194-4,2022-05-18 1:21:40,"종교,문화||종교||개신교||교회",False
123425,123426,781734,강화제일소망교회,강화소망교회,Ganghwa First Hope Church,Professional and Other Places,Church,126.4357110999998,37.764508599999914,대한민국,KOR,KOR,인천광역시,강화군,,하점면,부근리,고려산로,89-26,475-5,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
123775,123776,1850351,가을교회,,autumn church,Professional and Other Places,Church,124.65286249996552,37.94993459999918,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,가을리,백령로,986,705-2,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
123900,123901,1262571,순복음산곡교회,산곡교회,Full Gospel Valley Church,Professional and Other Places,Church,126.70496133109388,37.49365056709199,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,화랑남로5번길,28,311-1,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
124132,124133,2594083,꿈이있는교회,,Church of Dreams,Professional and Other Places,Church,126.65593579999997,37.39341329999976,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,신송로82번길,6,2-9,2022-08-18 12:00:50,"종교,문화||종교||개신교||교회",False
124344,124345,238582,예일장로교회,대한예수교장로회예일교회,Yale Presbyterian Church,Professional and Other Places,Church,126.69216266966691,37.46760754884868,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,486,617-10,2019-11-14 23:20:09,"종교,문화||종교||개신교||교회",False
124492,124493,565782,길촌교회,,Gilchon Church,Professional and Other Places,Church,126.50080489999988,37.64759439999986,대한민국,KOR,KOR,인천광역시,강화군,,길상면,길직리,강화동로74번길,84-9,1237-5,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
124497,124498,1267817,인천세천사교회,세천사교회,Incheon Three Angels church,Professional and Other Places,Church,126.6802469382559,37.51642423131779,대한민국,KOR,KOR,인천광역시,서구,,가정동,,서달로,200,430-51,2020-01-14 23:41:22,"종교,문화||종교||개신교||교회",False
124520,124521,1254965,새순장로교회,대한예수교장로회새순교회,Saesoon Presbyterian Church,Professional and Other Places,Church,126.65363573758604,37.42461150476296,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,청량로194번길,22,367-7,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
124661,124662,671790,은혜충만교회,기독교대한하나님의성회은혜충만교회,Grace Full Church,Professional and Other Places,Church,126.67891247844292,37.412312221385854,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,샘말로8번길,7-18,629-2,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
124747,124748,326499,덕하교회,,Deokha Church,Professional and Other Places,Church,126.4338217999998,37.807661699999926,대한민국,KOR,KOR,인천광역시,강화군,,양사면,덕하리,덕하3길,38,662-2,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
124871,124872,3139104,예닮교회,대한예수교장로회예닮교회,Yesam Church,Professional and Other Places,Church,126.68189999999996,37.489083299999805,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,장고개로287번길,18,236-43,2018-08-16 0:00:00,"종교,문화||종교||개신교||교회",False
125520,125521,1267598,은혜교회,대한예수교장로회은혜교회,Grace Church,Professional and Other Places,Church,126.72638355953993,37.52641356746981,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,아나지로307번길,10,390-4,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
125682,125683,3442719,주사랑아이들교회,,Jusarang Children's Church,Professional and Other Places,Church,126.64618061814186,37.37995083452613,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,인천타워대로54번길,15-8,9-10,2020-01-14 23:37:47,"종교,문화||종교||개신교||교회",False
126275,126276,1029475,기독교대한감리회북성제일교회,북성교회,Christian Methodist Church Bukseong First Church,Professional and Other Places,Church,126.40604999999957,37.81440799999952,대한민국,KOR,KOR,인천광역시,강화군,,양사면,북성리,생설미길,47-15,877-1,2018-12-04 17:21:35,"종교,문화||종교||개신교||교회",False
126278,126279,27429650,낙원제칠교회,대한예수교장로회낙원제칠교회,Nakwon Seventh Church,Professional and Other Places,Church,126.74916673239694,37.422625025867255,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,서창남순환로216번길,36,704-2,2022-08-08 10:29:42,"종교,문화||종교||개신교||교회",False
126592,126593,2613288,천성교회,,Cheonseong Church,Professional and Other Places,Church,126.51292499999988,37.7466999999999,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,용정리,갑룡길,170-31,617,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
126644,126645,5374993,하나님동산교회,동산교회,God  Dongsan Church,Professional and Other Places,Church,126.42057940765557,37.68873196765799,대한민국,KOR,KOR,인천광역시,강화군,,양도면,삼흥리,강화남로1044번길,26-9,328,2020-05-14 23:00:43,"종교,문화||종교||개신교||교회",False
126944,126945,3656573,인천주사랑교회,,Incheon Jusarang church,Professional and Other Places,Church,126.68349543684388,37.496735562204,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,건지로,375,89-2,2020-01-14 23:41:16,"종교,문화||종교||개신교||교회",False
127350,127351,1270500,한국북방선교회,북방선교회,Korea Northern  Mission,Professional and Other Places,Church,126.7166841273349,37.54114973697249,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산로22번길,18,756-2,2019-11-14 23:11:36,"종교,문화||종교||개신교||교회",False
127675,127676,4989082,제칠일안식일예수재림교회,,Seventh-day Adventist Church,Professional and Other Places,Church,126.49016959999985,37.745705799999904,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,강화대로368번길,16-19,137,2018-01-16 9:30:30,"종교,문화||종교||개신교||교회",False
127764,127765,4325840,아름다운교회,,beautiful church,Professional and Other Places,Church,126.63921834234083,37.45023853538646,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,토금남로,65,627-73,2019-11-14 23:28:27,"종교,문화||종교||개신교||교회",False
128136,128137,2150288,산곡장로교회,대한예수교장로회산곡교회,Sangok Presbyterian Church,Professional and Other Places,Church,126.71547228331788,37.50302556133968,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,부영로,199,281-12,2019-12-09 10:50:24,"종교,문화||종교||개신교||교회",False
128312,128313,4335356,가까운교회,대한예수교장로회가까운교회,nearby church,Professional and Other Places,Church,126.72325552891472,37.511681822148255,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,갈월서로,45,362,2022-09-06 15:18:26,"종교,문화||종교||개신교||교회",False
128602,128603,2153636,덕적능동교회,,Deokjeok Neungdong Church,Professional and Other Places,Church,126.1085297145414,37.25855485312278,대한민국,KOR,KOR,인천광역시,옹진군,,덕적면,북리,덕적북로647번길,13-15,344-1,2020-01-14 23:36:46,"종교,문화||종교||개신교||교회",False
128753,128754,424552,강화제일교회,강화교회,Ganghwa First Church,Professional and Other Places,Church,126.50176579999984,37.74290759999991,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,갑곳리,갑룡길,76-8,388-1,2017-12-12 11:11:11,"종교,문화||종교||개신교||교회",False
128766,128767,1267130,예은교회,,Yeeun Church,Professional and Other Places,Church,126.7061034788869,37.53249606305889,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,봉오대로531번길,21-13,119-4,2019-12-09 10:50:24,"종교,문화||종교||개신교||교회",False
128780,128781,4353377,청아비전교회,대한예수교장로회청아비전교회,Cheonga Vision Church,Professional and Other Places,Church,126.65434989535288,37.53670113270858,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라라임로106번길,16,126-5,2020-01-14 0:00:00,"종교,문화||종교||개신교||교회",False
128835,128836,161381,제물포성서침례교회,성서교회,Jemulpo Seongseo Baptist Church,Professional and Other Places,Church,126.66505223244292,37.46448674962908,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,수봉북로11번길,25,624-108,2019-11-14 23:26:18,"종교,문화||종교||개신교||교회",False
128870,128871,3126404,온누리교회,,Onnuri Church,Professional and Other Places,Church,126.70370680753288,37.5067459385968,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로,320,100-80,2019-11-14 23:24:09,"종교,문화||종교||개신교||교회",False
129275,129276,27335049,가나안교회,기독교대한감리회가나안교회,Canaan Church,Professional and Other Places,Church,126.6383924375572,37.465789796863646,대한민국,KOR,KOR,인천광역시,중구,,도원동,,도원로26번길,27,41-22,2022-06-14 16:51:31,"종교,문화||종교||개신교||교회",False
129283,129284,27179062,우리들교회,,our church,Professional and Other Places,Church,126.68429550413828,37.41295633237871,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,원인재로,180,634,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
129288,129289,275267,하나님의가족공동체교회,하나님의가족교회,Family of God  Community Church,Professional and Other Places,Church,126.67204339999996,37.399418399999774,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,경원대로119번길,21,929,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
129435,129436,27266890,주사랑교회,,Jusarang Church,Professional and Other Places,Church,126.72063968287571,37.45232216698539,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월남로,277,1271-9,2022-05-13 10:36:55,"종교,문화||종교||개신교||교회",False
129467,129468,854253,인사교회,,Insa Church,Professional and Other Places,Church,126.25965219999956,37.81168089999992,대한민국,KOR,KOR,인천광역시,강화군,,교동면,인사리,교동북로,417,806,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
129525,129526,1850364,해병대백령교회,,Marine Corps  Baengnyeong Church,Professional and Other Places,Church,124.66529999947628,37.96041789956153,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,북포리,백령로,821,399,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
129584,129585,1264801,광은교회,대한예수교장로회광은교회,Gwangeun Church,Professional and Other Places,Church,126.67396662007587,37.54799111522959,대한민국,KOR,KOR,인천광역시,서구,,연희동,,승학로287번길,4,741-36,2022-08-08 10:29:42,"종교,문화||종교||개신교||교회",False
130052,130053,89403,내리감리교회,내리교회,Naeri Methodist Church,Professional and Other Places,Church,126.4046367999998,37.63434359999986,대한민국,KOR,KOR,인천광역시,강화군,,화도면,내리,마니산로,835-14,592-4,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
130054,130055,236660,인천성광교회,성광교회,Incheon Seongkwang Church,Professional and Other Places,Church,126.66108145626188,37.449714852323964,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로,118,89-1,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
130916,130917,1001757,원당영락교회,영락교회,Wondang Youngnak Church,Professional and Other Places,Church,126.69935624076888,37.598716015545925,대한민국,KOR,KOR,인천광역시,서구,,원당동,,고산후로,166,833-4,2020-01-14 23:43:29,"종교,문화||종교||개신교||교회",False
130923,130924,27046232,행복한교회,,happy church,Professional and Other Places,Church,126.64079985679984,37.59706524016782,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,단봉로,97,695-4,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
131004,131005,1081311,서한교회,,Seohan Church,Professional and Other Places,Church,126.21840020039294,37.76533740020943,대한민국,KOR,KOR,인천광역시,강화군,,교동면,서한리,교동서로412번길,244,251,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
131133,131134,330353,인천은현교회,대한예수교장로회새한교회,Incheon Eunhyeon Church,Professional and Other Places,Church,126.72052459966892,37.45692890135048,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월로265번길,20,341,2022-09-06 15:18:26,"종교,문화||종교||개신교||교회",False
132034,132035,504133,생명수교회,,Water of Life Church,Professional and Other Places,Church,126.6640267462469,37.43050551204497,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청학로,42,531-4,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
132179,132180,3133057,신공항햇빛장로교회,대한예수교장로회신공항햇빛교회,New Airport Sunshine Presbyterian Church,Professional and Other Places,Church,126.54537075145778,37.50048304491407,대한민국,KOR,KOR,인천광역시,중구,,중산동,,운중로107번길,73,1392-9,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
132537,132538,1260557,안디옥장로교회,대한예수교장로회안디옥교회,Antioch Presbyterian Church,Professional and Other Places,Church,126.68247962569689,37.436323372963365,대한민국,KOR,KOR,인천광역시,미추홀구,,문학동,,소성로318번길,27,372-3,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
132943,132944,27232749,대한예수교장로회 하거교회,,Korean Presbyterian Church Hageo Church,Professional and Other Places,Church,126.72822819999992,37.5298311999998,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,봉오대로,714,871-19,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
133329,133330,5231124,사랑나눔교회,,Love Sharing Church,Professional and Other Places,Church,126.73916806351394,37.48696092861679,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,수변로,3,301-10,2019-11-14 0:00:00,"종교,문화||종교||개신교||교회",False
133992,133993,3897860,경인제일장로교회,대한예수교장로회경인제일교회,Gyeongin First Presbyterian Church,Professional and Other Places,Church,126.6575016554959,37.36394255816583,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,첨단대로124번길,13,212-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
